"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 15 12:32:26 GMT 2024","Mon Jan 15 12:32:59 GMT 2024","32397","","Home aplication","","home","","Search contact","Location - features/specs/home.feature:15"
"passed","Mon Jan 15 12:32:00 GMT 2024","Mon Jan 15 12:32:26 GMT 2024","26178","","Home aplication","","home","","Amount displayed","Location - features/specs/home.feature:10"
